# i j l theta_ijl interval road_class
96 133 6 0.86 10:00-10:30 suburban
96 133 7 0.90 10:30-11:00 suburban
96 133 8 0.86 11:00-11:30 suburban
96 133 9 0.78 11:30-12:00 suburban
96 134 0 0.65 07:00-07:30 urban
96 134 1 0.50 07:30-08:00 urban
96 134 2 0.40 08:00-08:30 urban
96 134 3 0.45 08:30-09:00 urban
96 134 4 0.60 09:00-09:30 urban
96 134 5 0.70 09:30-10:00 urban
96 134 6 0.80 10:00-10:30 urban
96 134 7 0.85 10:30-11:00 urban
96 134 8 0.80 11:00-11:30 urban
96 134 9 0.70 11:30-12:00 urban
96 135 0 0.65 07:00-07:30 urban
96 135 1 0.50 07:30-08:00 urban
96 135 2 0.40 08:00-08:30 urban
96 135 3 0.45 08:30-09:00 urban
96 135 4 0.60 09:00-09:30 urban
96 135 5 0.70 09:30-10:00 urban
96 135 6 0.80 10:00-10:30 urban
96 135 7 0.85 10:30-11:00 urban
96 135 8 0.80 11:00-11:30 urban
96 135 9 0.70 11:30-12:00 urban
96 136 0 0.65 07:00-07:30 urban
96 136 1 0.50 07:30-08:00 urban
96 136 2 0.40 08:00-08:30 urban
96 136 3 0.45 08:30-09:00 urban
96 136 4 0.60 09:00-09:30 urban
96 136 5 0.70 09:30-10:00 urban
96 136 6 0.80 10:00-10:30 urban
96 136 7 0.85 10:30-11:00 urban
96 136 8 0.80 11:00-11:30 urban
96 136 9 0.70 11:30-12:00 urban
96 137 0 0.65 07:00-07:30 urban
96 137 1 0.50 07:30-08:00 urban
96 137 2 0.40 08:00-08:30 urban
96 137 3 0.45 08:30-09:00 urban
96 137 4 0.60 09:00-09:30 urban
96 137 5 0.70 09:30-10:00 urban
96 137 6 0.80 10:00-10:30 urban
96 137 7 0.85 10:30-11:00 urban
96 137 8 0.80 11:00-11:30 urban
96 137 9 0.70 11:30-12:00 urban
96 138 0 0.72 07:00-07:30 suburban
96 138 1 0.60 07:30-08:00 suburban
96 138 2 0.50 08:00-08:30 suburban
96 138 3 0.55 08:30-09:00 suburban
96 138 4 0.68 09:00-09:30 suburban
96 138 5 0.78 09:30-10:00 suburban
96 138 6 0.86 10:00-10:30 suburban
96 138 7 0.90 10:30-11:00 suburban
96 138 8 0.86 11:00-11:30 suburban
96 138 9 0.78 11:30-12:00 suburban
96 139 0 0.72 07:00-07:30 suburban
96 139 1 0.60 07:30-08:00 suburban
96 139 2 0.50 08:00-08:30 suburban
96 139 3 0.55 08:30-09:00 suburban
96 139 4 0.68 09:00-09:30 suburban
96 139 5 0.78 09:30-10:00 suburban
96 139 6 0.86 10:00-10:30 suburban
96 139 7 0.90 10:30-11:00 suburban
96 139 8 0.86 11:00-11:30 suburban
96 139 9 0.78 11:30-12:00 suburban
96 140 0 0.65 07:00-07:30 urban
96 140 1 0.50 07:30-08:00 urban
96 140 2 0.40 08:00-08:30 urban
96 140 3 0.45 08:30-09:00 urban
96 140 4 0.60 09:00-09:30 urban
96 140 5 0.70 09:30-10:00 urban
96 140 6 0.80 10:00-10:30 urban
96 140 7 0.85 10:30-11:00 urban
96 140 8 0.80 11:00-11:30 urban
96 140 9 0.70 11:30-12:00 urban
96 141 0 0.72 07:00-07:30 suburban
96 141 1 0.60 07:30-08:00 suburban
96 141 2 0.50 08:00-08:30 suburban
96 141 3 0.55 08:30-09:00 suburban
96 141 4 0.68 09:00-09:30 suburban
96 141 5 0.78 09:30-10:00 suburban
96 141 6 0.86 10:00-10:30 suburban
96 141 7 0.90 10:30-11:00 suburban
96 141 8 0.86 11:00-11:30 suburban
96 141 9 0.78 11:30-12:00 suburban
96 142 0 0.72 07:00-07:30 suburban
96 142 1 0.60 07:30-08:00 suburban
96 142 2 0.50 08:00-08:30 suburban
96 142 3 0.55 08:30-09:00 suburban
96 142 4 0.68 09:00-09:30 suburban
96 142 5 0.78 09:30-10:00 suburban
96 142 6 0.86 10:00-10:30 suburban
96 142 7 0.90 10:30-11:00 suburban
96 142 8 0.86 11:00-11:30 suburban
96 142 9 0.78 11:30-12:00 suburban
96 143 0 0.72 07:00-07:30 suburban
96 143 1 0.60 07:30-08:00 suburban
96 143 2 0.50 08:00-08:30 suburban
96 143 3 0.55 08:30-09:00 suburban
96 143 4 0.68 09:00-09:30 suburban
96 143 5 0.78 09:30-10:00 suburban
96 143 6 0.86 10:00-10:30 suburban
96 143 7 0.90 10:30-11:00 suburban
96 143 8 0.86 11:00-11:30 suburban
96 143 9 0.78 11:30-12:00 suburban
96 144 0 0.65 07:00-07:30 urban
96 144 1 0.50 07:30-08:00 urban
96 144 2 0.40 08:00-08:30 urban
96 144 3 0.45 08:30-09:00 urban
96 144 4 0.60 09:00-09:30 urban
96 144 5 0.70 09:30-10:00 urban
96 144 6 0.80 10:00-10:30 urban
96 144 7 0.85 10:30-11:00 urban
96 144 8 0.80 11:00-11:30 urban
96 144 9 0.70 11:30-12:00 urban
96 145 0 0.72 07:00-07:30 suburban
96 145 1 0.60 07:30-08:00 suburban
96 145 2 0.50 08:00-08:30 suburban
96 145 3 0.55 08:30-09:00 suburban
96 145 4 0.68 09:00-09:30 suburban
96 145 5 0.78 09:30-10:00 suburban
96 145 6 0.86 10:00-10:30 suburban
96 145 7 0.90 10:30-11:00 suburban
96 145 8 0.86 11:00-11:30 suburban
96 145 9 0.78 11:30-12:00 suburban
96 146 0 0.72 07:00-07:30 suburban
96 146 1 0.60 07:30-08:00 suburban
96 146 2 0.50 08:00-08:30 suburban
96 146 3 0.55 08:30-09:00 suburban
96 146 4 0.68 09:00-09:30 suburban
96 146 5 0.78 09:30-10:00 suburban
96 146 6 0.86 10:00-10:30 suburban
96 146 7 0.90 10:30-11:00 suburban
96 146 8 0.86 11:00-11:30 suburban
96 146 9 0.78 11:30-12:00 suburban
96 147 0 0.65 07:00-07:30 urban
96 147 1 0.50 07:30-08:00 urban
96 147 2 0.40 08:00-08:30 urban
96 147 3 0.45 08:30-09:00 urban
96 147 4 0.60 09:00-09:30 urban
96 147 5 0.70 09:30-10:00 urban
96 147 6 0.80 10:00-10:30 urban
96 147 7 0.85 10:30-11:00 urban
96 147 8 0.80 11:00-11:30 urban
96 147 9 0.70 11:30-12:00 urban
96 148 0 0.72 07:00-07:30 suburban
96 148 1 0.60 07:30-08:00 suburban
96 148 2 0.50 08:00-08:30 suburban
96 148 3 0.55 08:30-09:00 suburban
96 148 4 0.68 09:00-09:30 suburban
96 148 5 0.78 09:30-10:00 suburban
96 148 6 0.86 10:00-10:30 suburban
96 148 7 0.90 10:30-11:00 suburban
96 148 8 0.86 11:00-11:30 suburban
96 148 9 0.78 11:30-12:00 suburban
96 149 0 0.72 07:00-07:30 suburban
96 149 1 0.60 07:30-08:00 suburban
96 149 2 0.50 08:00-08:30 suburban
96 149 3 0.55 08:30-09:00 suburban
96 149 4 0.68 09:00-09:30 suburban
96 149 5 0.78 09:30-10:00 suburban
96 149 6 0.86 10:00-10:30 suburban
96 149 7 0.90 10:30-11:00 suburban
96 149 8 0.86 11:00-11:30 suburban
96 149 9 0.78 11:30-12:00 suburban
96 150 0 0.65 07:00-07:30 urban
96 150 1 0.50 07:30-08:00 urban
96 150 2 0.40 08:00-08:30 urban
96 150 3 0.45 08:30-09:00 urban
96 150 4 0.60 09:00-09:30 urban
96 150 5 0.70 09:30-10:00 urban
96 150 6 0.80 10:00-10:30 urban
96 150 7 0.85 10:30-11:00 urban
96 150 8 0.80 11:00-11:30 urban
96 150 9 0.70 11:30-12:00 urban
96 151 0 0.80 07:00-07:30 arterial
96 151 1 0.70 07:30-08:00 arterial
96 151 2 0.60 08:00-08:30 arterial
96 151 3 0.65 08:30-09:00 arterial
96 151 4 0.75 09:00-09:30 arterial
96 151 5 0.82 09:30-10:00 arterial
96 151 6 0.90 10:00-10:30 arterial
96 151 7 0.95 10:30-11:00 arterial
96 151 8 0.90 11:00-11:30 arterial
96 151 9 0.82 11:30-12:00 arterial
96 152 0 0.65 07:00-07:30 urban
96 152 1 0.50 07:30-08:00 urban
96 152 2 0.40 08:00-08:30 urban
96 152 3 0.45 08:30-09:00 urban
96 152 4 0.60 09:00-09:30 urban
96 152 5 0.70 09:30-10:00 urban
96 152 6 0.80 10:00-10:30 urban
96 152 7 0.85 10:30-11:00 urban
96 152 8 0.80 11:00-11:30 urban
96 152 9 0.70 11:30-12:00 urban
96 153 0 0.72 07:00-07:30 suburban
96 153 1 0.60 07:30-08:00 suburban
96 153 2 0.50 08:00-08:30 suburban
96 153 3 0.55 08:30-09:00 suburban
96 153 4 0.68 09:00-09:30 suburban
96 153 5 0.78 09:30-10:00 suburban
96 153 6 0.86 10:00-10:30 suburban
96 153 7 0.90 10:30-11:00 suburban
96 153 8 0.86 11:00-11:30 suburban
96 153 9 0.78 11:30-12:00 suburban
96 154 0 0.72 07:00-07:30 suburban
96 154 1 0.60 07:30-08:00 suburban
96 154 2 0.50 08:00-08:30 suburban
96 154 3 0.55 08:30-09:00 suburban
96 154 4 0.68 09:00-09:30 suburban
96 154 5 0.78 09:30-10:00 suburban
96 154 6 0.86 10:00-10:30 suburban
96 154 7 0.90 10:30-11:00 suburban
96 154 8 0.86 11:00-11:30 suburban
96 154 9 0.78 11:30-12:00 suburban
96 155 0 0.80 07:00-07:30 arterial
96 155 1 0.70 07:30-08:00 arterial
96 155 2 0.60 08:00-08:30 arterial
96 155 3 0.65 08:30-09:00 arterial
96 155 4 0.75 09:00-09:30 arterial
96 155 5 0.82 09:30-10:00 arterial
96 155 6 0.90 10:00-10:30 arterial
96 155 7 0.95 10:30-11:00 arterial
96 155 8 0.90 11:00-11:30 arterial
96 155 9 0.82 11:30-12:00 arterial
96 156 0 0.72 07:00-07:30 suburban
96 156 1 0.60 07:30-08:00 suburban
96 156 2 0.50 08:00-08:30 suburban
96 156 3 0.55 08:30-09:00 suburban
96 156 4 0.68 09:00-09:30 suburban
96 156 5 0.78 09:30-10:00 suburban
96 156 6 0.86 10:00-10:30 suburban
96 156 7 0.90 10:30-11:00 suburban
96 156 8 0.86 11:00-11:30 suburban
96 156 9 0.78 11:30-12:00 suburban
96 157 0 0.65 07:00-07:30 urban
96 157 1 0.50 07:30-08:00 urban
96 157 2 0.40 08:00-08:30 urban
96 157 3 0.45 08:30-09:00 urban
96 157 4 0.60 09:00-09:30 urban
96 157 5 0.70 09:30-10:00 urban
96 157 6 0.80 10:00-10:30 urban
96 157 7 0.85 10:30-11:00 urban
96 157 8 0.80 11:00-11:30 urban
96 157 9 0.70 11:30-12:00 urban
96 158 0 0.72 07:00-07:30 suburban
96 158 1 0.60 07:30-08:00 suburban
96 158 2 0.50 08:00-08:30 suburban
96 158 3 0.55 08:30-09:00 suburban
96 158 4 0.68 09:00-09:30 suburban
96 158 5 0.78 09:30-10:00 suburban
96 158 6 0.86 10:00-10:30 suburban
96 158 7 0.90 10:30-11:00 suburban
96 158 8 0.86 11:00-11:30 suburban
96 158 9 0.78 11:30-12:00 suburban
96 159 0 0.65 07:00-07:30 urban
96 159 1 0.50 07:30-08:00 urban
96 159 2 0.40 08:00-08:30 urban
96 159 3 0.45 08:30-09:00 urban
96 159 4 0.60 09:00-09:30 urban
96 159 5 0.70 09:30-10:00 urban
96 159 6 0.80 10:00-10:30 urban
96 159 7 0.85 10:30-11:00 urban
96 159 8 0.80 11:00-11:30 urban
96 159 9 0.70 11:30-12:00 urban
96 160 0 0.72 07:00-07:30 suburban
96 160 1 0.60 07:30-08:00 suburban
96 160 2 0.50 08:00-08:30 suburban
96 160 3 0.55 08:30-09:00 suburban
96 160 4 0.68 09:00-09:30 suburban
96 160 5 0.78 09:30-10:00 suburban
96 160 6 0.86 10:00-10:30 suburban
96 160 7 0.90 10:30-11:00 suburban
96 160 8 0.86 11:00-11:30 suburban
96 160 9 0.78 11:30-12:00 suburban
96 161 0 0.72 07:00-07:30 suburban
96 161 1 0.60 07:30-08:00 suburban
96 161 2 0.50 08:00-08:30 suburban
96 161 3 0.55 08:30-09:00 suburban
96 161 4 0.68 09:00-09:30 suburban
96 161 5 0.78 09:30-10:00 suburban
96 161 6 0.86 10:00-10:30 suburban
96 161 7 0.90 10:30-11:00 suburban
96 161 8 0.86 11:00-11:30 suburban
96 161 9 0.78 11:30-12:00 suburban
96 162 0 0.72 07:00-07:30 suburban
96 162 1 0.60 07:30-08:00 suburban
96 162 2 0.50 08:00-08:30 suburban
96 162 3 0.55 08:30-09:00 suburban
96 162 4 0.68 09:00-09:30 suburban
96 162 5 0.78 09:30-10:00 suburban
96 162 6 0.86 10:00-10:30 suburban
96 162 7 0.90 10:30-11:00 suburban
96 162 8 0.86 11:00-11:30 suburban
96 162 9 0.78 11:30-12:00 suburban
96 163 0 0.65 07:00-07:30 urban
96 163 1 0.50 07:30-08:00 urban
96 163 2 0.40 08:00-08:30 urban
96 163 3 0.45 08:30-09:00 urban
96 163 4 0.60 09:00-09:30 urban
96 163 5 0.70 09:30-10:00 urban
96 163 6 0.80 10:00-10:30 urban
96 163 7 0.85 10:30-11:00 urban
96 163 8 0.80 11:00-11:30 urban
96 163 9 0.70 11:30-12:00 urban
96 164 0 0.72 07:00-07:30 suburban
96 164 1 0.60 07:30-08:00 suburban
96 164 2 0.50 08:00-08:30 suburban
96 164 3 0.55 08:30-09:00 suburban
96 164 4 0.68 09:00-09:30 suburban
96 164 5 0.78 09:30-10:00 suburban
96 164 6 0.86 10:00-10:30 suburban
96 164 7 0.90 10:30-11:00 suburban
96 164 8 0.86 11:00-11:30 suburban
96 164 9 0.78 11:30-12:00 suburban
96 165 0 0.65 07:00-07:30 urban
96 165 1 0.50 07:30-08:00 urban
96 165 2 0.40 08:00-08:30 urban
96 165 3 0.45 08:30-09:00 urban
96 165 4 0.60 09:00-09:30 urban
96 165 5 0.70 09:30-10:00 urban
96 165 6 0.80 10:00-10:30 urban
96 165 7 0.85 10:30-11:00 urban
96 165 8 0.80 11:00-11:30 urban
96 165 9 0.70 11:30-12:00 urban
96 166 0 0.72 07:00-07:30 suburban
96 166 1 0.60 07:30-08:00 suburban
96 166 2 0.50 08:00-08:30 suburban
96 166 3 0.55 08:30-09:00 suburban
96 166 4 0.68 09:00-09:30 suburban
96 166 5 0.78 09:30-10:00 suburban
96 166 6 0.86 10:00-10:30 suburban
96 166 7 0.90 10:30-11:00 suburban
96 166 8 0.86 11:00-11:30 suburban
96 166 9 0.78 11:30-12:00 suburban
96 167 0 0.72 07:00-07:30 suburban
96 167 1 0.60 07:30-08:00 suburban
96 167 2 0.50 08:00-08:30 suburban
96 167 3 0.55 08:30-09:00 suburban
96 167 4 0.68 09:00-09:30 suburban
96 167 5 0.78 09:30-10:00 suburban
96 167 6 0.86 10:00-10:30 suburban
96 167 7 0.90 10:30-11:00 suburban
96 167 8 0.86 11:00-11:30 suburban
96 167 9 0.78 11:30-12:00 suburban
96 168 0 0.80 07:00-07:30 arterial
96 168 1 0.70 07:30-08:00 arterial
96 168 2 0.60 08:00-08:30 arterial
96 168 3 0.65 08:30-09:00 arterial
96 168 4 0.75 09:00-09:30 arterial
96 168 5 0.82 09:30-10:00 arterial
96 168 6 0.90 10:00-10:30 arterial
96 168 7 0.95 10:30-11:00 arterial
96 168 8 0.90 11:00-11:30 arterial
96 168 9 0.82 11:30-12:00 arterial
96 169 0 0.65 07:00-07:30 urban
96 169 1 0.50 07:30-08:00 urban
96 169 2 0.40 08:00-08:30 urban
96 169 3 0.45 08:30-09:00 urban
96 169 4 0.60 09:00-09:30 urban
96 169 5 0.70 09:30-10:00 urban
96 169 6 0.80 10:00-10:30 urban
96 169 7 0.85 10:30-11:00 urban
96 169 8 0.80 11:00-11:30 urban
96 169 9 0.70 11:30-12:00 urban
96 170 0 0.80 07:00-07:30 arterial
96 170 1 0.70 07:30-08:00 arterial
96 170 2 0.60 08:00-08:30 arterial
96 170 3 0.65 08:30-09:00 arterial
96 170 4 0.75 09:00-09:30 arterial
96 170 5 0.82 09:30-10:00 arterial
96 170 6 0.90 10:00-10:30 arterial
96 170 7 0.95 10:30-11:00 arterial
96 170 8 0.90 11:00-11:30 arterial
96 170 9 0.82 11:30-12:00 arterial
96 171 0 0.72 07:00-07:30 suburban
96 171 1 0.60 07:30-08:00 suburban
96 171 2 0.50 08:00-08:30 suburban
96 171 3 0.55 08:30-09:00 suburban
96 171 4 0.68 09:00-09:30 suburban
96 171 5 0.78 09:30-10:00 suburban
96 171 6 0.86 10:00-10:30 suburban
96 171 7 0.90 10:30-11:00 suburban
96 171 8 0.86 11:00-11:30 suburban
96 171 9 0.78 11:30-12:00 suburban
96 172 0 0.72 07:00-07:30 suburban
96 172 1 0.60 07:30-08:00 suburban
96 172 2 0.50 08:00-08:30 suburban
96 172 3 0.55 08:30-09:00 suburban
96 172 4 0.68 09:00-09:30 suburban
96 172 5 0.78 09:30-10:00 suburban
96 172 6 0.86 10:00-10:30 suburban
96 172 7 0.90 10:30-11:00 suburban
96 172 8 0.86 11:00-11:30 suburban
96 172 9 0.78 11:30-12:00 suburban
96 173 0 0.80 07:00-07:30 arterial
96 173 1 0.70 07:30-08:00 arterial
96 173 2 0.60 08:00-08:30 arterial
96 173 3 0.65 08:30-09:00 arterial
96 173 4 0.75 09:00-09:30 arterial
96 173 5 0.82 09:30-10:00 arterial
96 173 6 0.90 10:00-10:30 arterial
96 173 7 0.95 10:30-11:00 arterial
96 173 8 0.90 11:00-11:30 arterial
96 173 9 0.82 11:30-12:00 arterial
96 174 0 0.72 07:00-07:30 suburban
96 174 1 0.60 07:30-08:00 suburban
96 174 2 0.50 08:00-08:30 suburban
96 174 3 0.55 08:30-09:00 suburban
96 174 4 0.68 09:00-09:30 suburban
96 174 5 0.78 09:30-10:00 suburban
96 174 6 0.86 10:00-10:30 suburban
96 174 7 0.90 10:30-11:00 suburban
96 174 8 0.86 11:00-11:30 suburban
96 174 9 0.78 11:30-12:00 suburban
96 175 0 0.65 07:00-07:30 urban
96 175 1 0.50 07:30-08:00 urban
96 175 2 0.40 08:00-08:30 urban
96 175 3 0.45 08:30-09:00 urban
96 175 4 0.60 09:00-09:30 urban
96 175 5 0.70 09:30-10:00 urban
96 175 6 0.80 10:00-10:30 urban
96 175 7 0.85 10:30-11:00 urban
96 175 8 0.80 11:00-11:30 urban
96 175 9 0.70 11:30-12:00 urban
96 176 0 0.72 07:00-07:30 suburban
96 176 1 0.60 07:30-08:00 suburban
96 176 2 0.50 08:00-08:30 suburban
96 176 3 0.55 08:30-09:00 suburban
96 176 4 0.68 09:00-09:30 suburban
96 176 5 0.78 09:30-10:00 suburban
96 176 6 0.86 10:00-10:30 suburban
96 176 7 0.90 10:30-11:00 suburban
96 176 8 0.86 11:00-11:30 suburban
96 176 9 0.78 11:30-12:00 suburban
96 177 0 0.72 07:00-07:30 suburban
96 177 1 0.60 07:30-08:00 suburban
96 177 2 0.50 08:00-08:30 suburban
96 177 3 0.55 08:30-09:00 suburban
96 177 4 0.68 09:00-09:30 suburban
96 177 5 0.78 09:30-10:00 suburban
96 177 6 0.86 10:00-10:30 suburban
96 177 7 0.90 10:30-11:00 suburban
96 177 8 0.86 11:00-11:30 suburban
96 177 9 0.78 11:30-12:00 suburban
96 178 0 0.72 07:00-07:30 suburban
96 178 1 0.60 07:30-08:00 suburban
96 178 2 0.50 08:00-08:30 suburban
96 178 3 0.55 08:30-09:00 suburban
96 178 4 0.68 09:00-09:30 suburban
96 178 5 0.78 09:30-10:00 suburban
96 178 6 0.86 10:00-10:30 suburban
96 178 7 0.90 10:30-11:00 suburban
96 178 8 0.86 11:00-11:30 suburban
96 178 9 0.78 11:30-12:00 suburban
96 179 0 0.72 07:00-07:30 suburban
96 179 1 0.60 07:30-08:00 suburban
96 179 2 0.50 08:00-08:30 suburban
96 179 3 0.55 08:30-09:00 suburban
96 179 4 0.68 09:00-09:30 suburban
96 179 5 0.78 09:30-10:00 suburban
96 179 6 0.86 10:00-10:30 suburban
96 179 7 0.90 10:30-11:00 suburban
96 179 8 0.86 11:00-11:30 suburban
96 179 9 0.78 11:30-12:00 suburban
96 180 0 0.72 07:00-07:30 suburban
96 180 1 0.60 07:30-08:00 suburban
96 180 2 0.50 08:00-08:30 suburban
96 180 3 0.55 08:30-09:00 suburban
96 180 4 0.68 09:00-09:30 suburban
96 180 5 0.78 09:30-10:00 suburban
96 180 6 0.86 10:00-10:30 suburban
96 180 7 0.90 10:30-11:00 suburban
96 180 8 0.86 11:00-11:30 suburban
96 180 9 0.78 11:30-12:00 suburban
96 181 0 0.80 07:00-07:30 arterial
96 181 1 0.70 07:30-08:00 arterial
96 181 2 0.60 08:00-08:30 arterial
96 181 3 0.65 08:30-09:00 arterial
96 181 4 0.75 09:00-09:30 arterial
96 181 5 0.82 09:30-10:00 arterial
96 181 6 0.90 10:00-10:30 arterial
96 181 7 0.95 10:30-11:00 arterial
96 181 8 0.90 11:00-11:30 arterial
96 181 9 0.82 11:30-12:00 arterial
96 182 0 0.65 07:00-07:30 urban
96 182 1 0.50 07:30-08:00 urban
96 182 2 0.40 08:00-08:30 urban
96 182 3 0.45 08:30-09:00 urban
96 182 4 0.60 09:00-09:30 urban
96 182 5 0.70 09:30-10:00 urban
96 182 6 0.80 10:00-10:30 urban
96 182 7 0.85 10:30-11:00 urban
96 182 8 0.80 11:00-11:30 urban
96 182 9 0.70 11:30-12:00 urban
96 183 0 0.72 07:00-07:30 suburban
96 183 1 0.60 07:30-08:00 suburban
96 183 2 0.50 08:00-08:30 suburban
96 183 3 0.55 08:30-09:00 suburban
96 183 4 0.68 09:00-09:30 suburban
96 183 5 0.78 09:30-10:00 suburban
96 183 6 0.86 10:00-10:30 suburban
96 183 7 0.90 10:30-11:00 suburban
96 183 8 0.86 11:00-11:30 suburban
96 183 9 0.78 11:30-12:00 suburban
96 184 0 0.80 07:00-07:30 arterial
96 184 1 0.70 07:30-08:00 arterial
96 184 2 0.60 08:00-08:30 arterial
96 184 3 0.65 08:30-09:00 arterial
96 184 4 0.75 09:00-09:30 arterial
96 184 5 0.82 09:30-10:00 arterial
96 184 6 0.90 10:00-10:30 arterial
96 184 7 0.95 10:30-11:00 arterial
96 184 8 0.90 11:00-11:30 arterial
96 184 9 0.82 11:30-12:00 arterial
96 185 0 0.65 07:00-07:30 urban
96 185 1 0.50 07:30-08:00 urban
96 185 2 0.40 08:00-08:30 urban
96 185 3 0.45 08:30-09:00 urban
96 185 4 0.60 09:00-09:30 urban
96 185 5 0.70 09:30-10:00 urban
96 185 6 0.80 10:00-10:30 urban
96 185 7 0.85 10:30-11:00 urban
96 185 8 0.80 11:00-11:30 urban
96 185 9 0.70 11:30-12:00 urban
96 186 0 0.65 07:00-07:30 urban
96 186 1 0.50 07:30-08:00 urban
96 186 2 0.40 08:00-08:30 urban
96 186 3 0.45 08:30-09:00 urban
96 186 4 0.60 09:00-09:30 urban
96 186 5 0.70 09:30-10:00 urban
96 186 6 0.80 10:00-10:30 urban
96 186 7 0.85 10:30-11:00 urban
96 186 8 0.80 11:00-11:30 urban
96 186 9 0.70 11:30-12:00 urban
96 187 0 0.72 07:00-07:30 suburban
96 187 1 0.60 07:30-08:00 suburban
96 187 2 0.50 08:00-08:30 suburban
96 187 3 0.55 08:30-09:00 suburban
96 187 4 0.68 09:00-09:30 suburban
96 187 5 0.78 09:30-10:00 suburban
96 187 6 0.86 10:00-10:30 suburban
96 187 7 0.90 10:30-11:00 suburban
96 187 8 0.86 11:00-11:30 suburban
96 187 9 0.78 11:30-12:00 suburban
96 188 0 0.80 07:00-07:30 arterial
96 188 1 0.70 07:30-08:00 arterial
96 188 2 0.60 08:00-08:30 arterial
96 188 3 0.65 08:30-09:00 arterial
96 188 4 0.75 09:00-09:30 arterial
96 188 5 0.82 09:30-10:00 arterial
96 188 6 0.90 10:00-10:30 arterial
96 188 7 0.95 10:30-11:00 arterial
96 188 8 0.90 11:00-11:30 arterial
96 188 9 0.82 11:30-12:00 arterial
96 189 0 0.65 07:00-07:30 urban
96 189 1 0.50 07:30-08:00 urban
96 189 2 0.40 08:00-08:30 urban
96 189 3 0.45 08:30-09:00 urban
96 189 4 0.60 09:00-09:30 urban
96 189 5 0.70 09:30-10:00 urban
96 189 6 0.80 10:00-10:30 urban
96 189 7 0.85 10:30-11:00 urban
96 189 8 0.80 11:00-11:30 urban
96 189 9 0.70 11:30-12:00 urban
96 190 0 0.72 07:00-07:30 suburban
96 190 1 0.60 07:30-08:00 suburban
96 190 2 0.50 08:00-08:30 suburban
96 190 3 0.55 08:30-09:00 suburban
96 190 4 0.68 09:00-09:30 suburban
96 190 5 0.78 09:30-10:00 suburban
96 190 6 0.86 10:00-10:30 suburban
96 190 7 0.90 10:30-11:00 suburban
96 190 8 0.86 11:00-11:30 suburban
96 190 9 0.78 11:30-12:00 suburban
96 191 0 0.65 07:00-07:30 urban
96 191 1 0.50 07:30-08:00 urban
96 191 2 0.40 08:00-08:30 urban
96 191 3 0.45 08:30-09:00 urban
96 191 4 0.60 09:00-09:30 urban
96 191 5 0.70 09:30-10:00 urban
96 191 6 0.80 10:00-10:30 urban
96 191 7 0.85 10:30-11:00 urban
96 191 8 0.80 11:00-11:30 urban
96 191 9 0.70 11:30-12:00 urban
96 192 0 0.80 07:00-07:30 arterial
96 192 1 0.70 07:30-08:00 arterial
96 192 2 0.60 08:00-08:30 arterial
96 192 3 0.65 08:30-09:00 arterial
96 192 4 0.75 09:00-09:30 arterial
96 192 5 0.82 09:30-10:00 arterial
96 192 6 0.90 10:00-10:30 arterial
96 192 7 0.95 10:30-11:00 arterial
96 192 8 0.90 11:00-11:30 arterial
96 192 9 0.82 11:30-12:00 arterial
96 193 0 0.72 07:00-07:30 suburban
96 193 1 0.60 07:30-08:00 suburban
96 193 2 0.50 08:00-08:30 suburban
96 193 3 0.55 08:30-09:00 suburban
96 193 4 0.68 09:00-09:30 suburban
96 193 5 0.78 09:30-10:00 suburban
96 193 6 0.86 10:00-10:30 suburban
96 193 7 0.90 10:30-11:00 suburban
96 193 8 0.86 11:00-11:30 suburban
96 193 9 0.78 11:30-12:00 suburban
96 194 0 0.65 07:00-07:30 urban
96 194 1 0.50 07:30-08:00 urban
96 194 2 0.40 08:00-08:30 urban
96 194 3 0.45 08:30-09:00 urban
96 194 4 0.60 09:00-09:30 urban
96 194 5 0.70 09:30-10:00 urban
96 194 6 0.80 10:00-10:30 urban
96 194 7 0.85 10:30-11:00 urban
96 194 8 0.80 11:00-11:30 urban
96 194 9 0.70 11:30-12:00 urban
96 195 0 0.72 07:00-07:30 suburban
96 195 1 0.60 07:30-08:00 suburban
96 195 2 0.50 08:00-08:30 suburban
96 195 3 0.55 08:30-09:00 suburban
96 195 4 0.68 09:00-09:30 suburban
96 195 5 0.78 09:30-10:00 suburban
96 195 6 0.86 10:00-10:30 suburban
96 195 7 0.90 10:30-11:00 suburban
96 195 8 0.86 11:00-11:30 suburban
96 195 9 0.78 11:30-12:00 suburban
96 196 0 0.65 07:00-07:30 urban
96 196 1 0.50 07:30-08:00 urban
96 196 2 0.40 08:00-08:30 urban
96 196 3 0.45 08:30-09:00 urban
96 196 4 0.60 09:00-09:30 urban
96 196 5 0.70 09:30-10:00 urban
96 196 6 0.80 10:00-10:30 urban
96 196 7 0.85 10:30-11:00 urban
96 196 8 0.80 11:00-11:30 urban
96 196 9 0.70 11:30-12:00 urban
96 197 0 0.80 07:00-07:30 arterial
96 197 1 0.70 07:30-08:00 arterial
96 197 2 0.60 08:00-08:30 arterial
96 197 3 0.65 08:30-09:00 arterial
96 197 4 0.75 09:00-09:30 arterial
96 197 5 0.82 09:30-10:00 arterial
96 197 6 0.90 10:00-10:30 arterial
96 197 7 0.95 10:30-11:00 arterial
96 197 8 0.90 11:00-11:30 arterial
96 197 9 0.82 11:30-12:00 arterial
96 198 0 0.72 07:00-07:30 suburban
